,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
44,0.31,0.298400096,0.294288178,0.289966759,0.280752807,0.280233969,0.27701153,0.264716273,0.254962517,0.245103704,0.250733068,0.239828399,0.235871214,0.22952063,0.239958804,0.252330223,0.244800124,0.248203326,0.258235862,0.253596278,0.258783968,0.25589945,0.268289665,0.250726193,0.260898194,0.254981958,0.247075266,0.265973472,0.276270103,0.273815984,0.277048056,0.279925775,0.278545682,0.271183366,0.291351329,0.290195468,0.30274776,0.30859356,0.317879925,0.312953265,0.317272223,0.30880718,0.306483293,0.303665875,0.294811935,0.284529602,0.282482157,0.267363023,0.25929562,0.252454316,0.253737102,0.245282765,0.257690067,0.2769441,0.292256779,0.312850558,0.335291864,0.340589054,0.346989773,0.355841796,0.355993747,0.35845169,0.353936048,0.353455199,0.355003248,0.365736848,0.372870272,0.376502367,0.38006009,0.373838181,0.382213391,0.376090775,0.38028271,0.372564767,0.366475916,0.368471783,0.3590629,0.362529114,0.357470877,0.351293861,0.342697936,0.337903475,0.338013515,0.332039138,0.325478585,0.323425136,0.324794604,0.310609486,0.31228526,0.301351008,0.290687101,0.279840103,0.281153662,0.275424489,0.271075076,0.267270202,0.265364826,0.251010211,0.248293887,0.46
45,0.29,0.284981111,0.303221205,0.302240355,0.294036457,0.266285116,0.270177079,0.251679897,0.243533727,0.249333876,0.241287089,0.236794408,0.233384905,0.243238398,0.242002298,0.253014986,0.250547728,0.244261872,0.257153386,0.267667195,0.254508757,0.254986709,0.263899365,0.259106812,0.255330709,0.258754449,0.258154663,0.262858082,0.267576241,0.274367924,0.271907928,0.280204809,0.281891089,0.286512032,0.291583513,0.300944881,0.299257021,0.309875481,0.313598735,0.309109597,0.312537749,0.303616857,0.299313859,0.297334615,0.29,0.286746417,0.278607456,0.26567494,0.253117223,0.258415577,0.244486816,0.239922142,0.261358697,0.277311815,0.315340857,0.317632319,0.328304191,0.332857476,0.346205019,0.342726064,0.351699394,0.351180021,0.357323676,0.351335841,0.355091262,0.377040377,0.3757627,0.377624976,0.378893197,0.377629836,0.379688899,0.373816467,0.373389549,0.375723174,0.375064777,0.368371043,0.358800092,0.357153776,0.358281575,0.351185619,0.347211028,0.335505354,0.333644285,0.330838064,0.325607945,0.325686622,0.318394717,0.311942296,0.300337282,0.298421673,0.286161109,0.288055133,0.27963965,0.26929728,0.26338791,0.255128996,0.25894942,0.254872159,0.252683489,0.45
46,0.28,0.274230213,0.272319735,0.293062305,0.260720744,0.253202698,0.25779782,0.254196983,0.251949198,0.242136724,0.228628173,0.223869364,0.233468384,0.240284718,0.244364774,0.247407256,0.245781914,0.248695008,0.243458687,0.252080909,0.253443402,0.260596381,0.264162112,0.264289204,0.250124691,0.251185791,0.253318497,0.265499586,0.266961314,0.270048818,0.267610717,0.284103388,0.286437033,0.282680235,0.292463324,0.295410659,0.307358236,0.305878794,0.309316996,0.308252349,0.306021872,0.301078584,0.30004653,0.289829274,0.290355647,0.28,0.274660537,0.260241775,0.253063044,0.253470043,0.236887552,0.240815618,0.266633659,0.269399549,0.29995352,0.32271842,0.324847071,0.334808457,0.33970427,0.346314053,0.344419806,0.348582246,0.357954688,0.367607344,0.366914867,0.385877008,0.36903125,0.384199091,0.379650442,0.371319211,0.384366618,0.380929421,0.376478477,0.369377436,0.377937878,0.363643215,0.363593295,0.35842205,0.349799261,0.351876508,0.344374619,0.339285343,0.326606894,0.335409536,0.331804081,0.317342088,0.312736419,0.312200494,0.299504519,0.295014053,0.296025421,0.28804189,0.281802577,0.276635235,0.262729969,0.267773284,0.255367175,0.240605336,0.24219129,0.44
47,0.26,0.288961631,0.258481578,0.286203804,0.246804567,0.275049885,0.2615341,0.250592147,0.249863488,0.244146573,0.241351515,0.238295912,0.237509167,0.238272781,0.243888808,0.240735379,0.239426347,0.251197907,0.248246613,0.262498529,0.262622088,0.24991535,0.244874298,0.249536907,0.250027521,0.255207478,0.260534831,0.273099914,0.267026656,0.278945113,0.265241822,0.287978129,0.274938906,0.283116518,0.288906169,0.29523418,0.29432889,0.301584158,0.301907127,0.3070731,0.300287159,0.297650826,0.291146914,0.285858785,0.283076753,0.278829922,0.26,0.26515653,0.248676375,0.23757076,0.233863887,0.237536725,0.247140951,0.270661181,0.287897685,0.294278431,0.31921677,0.325428119,0.329667473,0.353378597,0.343585084,0.356112576,0.37232302,0.377223474,0.374256301,0.383965244,0.382419006,0.383122454,0.384326908,0.384460149,0.381183805,0.382220135,0.373789116,0.365989344,0.367855326,0.367306609,0.366831638,0.362929078,0.3551142,0.350847623,0.352235038,0.335469976,0.338835964,0.326701059,0.32806189,0.324473678,0.319515998,0.312643895,0.305553329,0.299356816,0.291975812,0.28857967,0.283612902,0.27939019,0.269759135,0.265782943,0.253776304,0.249867337,0.246273,0.43
48,0.247979702,0.290939955,0.274993013,0.272518701,0.232977399,0.261500509,0.234057716,0.223362685,0.23122376,0.222591683,0.236607825,0.226933496,0.22800534,0.229125071,0.237574518,0.218371753,0.231482936,0.245784839,0.246423753,0.253957596,0.249949567,0.244777103,0.248749711,0.239005192,0.245345571,0.256389013,0.262717682,0.26592566,0.27242992,0.276014594,0.272612498,0.282137966,0.273308634,0.27646772,0.284033412,0.279744431,0.295757348,0.297715951,0.296515861,0.299368907,0.295217243,0.292355772,0.287525432,0.280842453,0.275224777,0.26660044,0.267701235,0.249725379,0.25,0.23480436,0.238556327,0.249871929,0.251774274,0.275228207,0.289627255,0.300403807,0.322040429,0.331912321,0.334119215,0.333351696,0.355753173,0.369234063,0.373752889,0.375679129,0.384594659,0.381579214,0.382520861,0.386470996,0.386154214,0.379951178,0.382467938,0.376884372,0.376008481,0.376452263,0.372811863,0.372186902,0.372200292,0.364613996,0.351839758,0.35087985,0.342575972,0.338428441,0.334521844,0.338374189,0.33006743,0.322329108,0.319690448,0.307870675,0.296021677,0.300775219,0.293938091,0.278857029,0.272834754,0.280814314,0.263584129,0.258994742,0.250791062,0.252039767,0.245035688,0.43
49,0.258351858,0.248150758,0.242579662,0.235846924,0.238761571,0.225599279,0.227352205,0.229842379,0.234101961,0.230608128,0.226317878,0.218899284,0.229891144,0.229864025,0.227299846,0.243433373,0.22875166,0.258252575,0.247802695,0.252416912,0.249269493,0.2483416,0.236127232,0.25121025,0.243948628,0.256168793,0.252238832,0.261012555,0.279944629,0.276755992,0.276754975,0.281433426,0.281464142,0.269738226,0.284979632,0.290361688,0.302927324,0.303892003,0.299559432,0.298872514,0.294878039,0.287595377,0.2793921,0.276818068,0.267372649,0.263987027,0.263321716,0.25,0.23,0.24,0.235961521,0.24,0.25,0.276375285,0.299784198,0.296427189,0.319321941,0.332644583,0.348280278,0.36140484,0.366622016,0.372085278,0.373497181,0.380753955,0.386730614,0.385892495,0.384408434,0.391272428,0.382027159,0.386273883,0.378074748,0.380854057,0.383649854,0.377736009,0.373179515,0.377316945,0.36194811,0.367873688,0.348204261,0.35250832,0.348103194,0.3470049,0.331231712,0.338930799,0.32580933,0.322169822,0.317511778,0.308434559,0.303069505,0.308600012,0.297321332,0.295136039,0.278910685,0.269414763,0.261079149,0.2630396,0.26599915,0.25302924,0.237754783,0.42
50,0.253462997,0.242590834,0.261424174,0.257270496,0.235481924,0.223093283,0.217458178,0.225200496,0.218804513,0.253287256,0.219247055,0.238157028,0.228718707,0.236143811,0.24776207,0.253366366,0.237545014,0.251632396,0.241460437,0.252538322,0.250398963,0.254821533,0.254813607,0.245727026,0.256897386,0.256588442,0.251263005,0.263238879,0.277576649,0.287120917,0.2636158,0.279827763,0.268072678,0.278912555,0.298064842,0.287231583,0.295462529,0.295431102,0.291278188,0.288655248,0.289001768,0.287369733,0.282948246,0.270849808,0.272449364,0.257584857,0.25307368,0.243246012,0.23530869,0.21,0.22,0.23,0.227891812,0.26752982,0.295812518,0.300673979,0.332462011,0.337505465,0.35308011,0.364037626,0.368296697,0.382923133,0.377795701,0.389754112,0.384659087,0.382908049,0.387556506,0.384660122,0.386148957,0.388499913,0.384040095,0.385973395,0.390825743,0.390531144,0.378784035,0.382105231,0.379884983,0.37250257,0.366413784,0.362351703,0.355362679,0.359178556,0.346440442,0.346461748,0.341217865,0.335726652,0.330066986,0.321956134,0.317663242,0.315516394,0.310505508,0.302461167,0.296928786,0.298084016,0.282665141,0.277155328,0.275639537,0.270620259,0.257507963,0.41
51,0.240545115,0.263458232,0.259809567,0.226708191,0.249685835,0.220078646,0.220401108,0.209682808,0.221891787,0.219666146,0.216606837,0.232939479,0.253038294,0.256879799,0.24894711,0.240799962,0.244630615,0.244738807,0.26848862,0.263434951,0.269565385,0.264783707,0.256793858,0.25069612,0.252419041,0.273432395,0.257051198,0.283966384,0.279884695,0.286619194,0.284666082,0.284742609,0.282896864,0.286438944,0.289121775,0.287440243,0.282326152,0.290702948,0.299430317,0.285907446,0.281550428,0.283186027,0.276914096,0.267943223,0.259562015,0.252345599,0.246544476,0.239467938,0.23350942,0.22,0.2,0.2,0.21,0.274830347,0.29624708,0.314469089,0.328274362,0.353141153,0.354906644,0.373621778,0.371791638,0.382875117,0.378136042,0.385538673,0.393672482,0.402255071,0.398553388,0.391047329,0.397952563,0.393115883,0.400281211,0.398123867,0.390878447,0.384594198,0.382105355,0.376712934,0.369127728,0.375343176,0.367637399,0.369172035,0.362321617,0.357501768,0.351608996,0.349338705,0.334879855,0.334294893,0.332879853,0.324703682,0.314927336,0.314942489,0.308189479,0.30502647,0.296695503,0.284096149,0.285399964,0.283116406,0.277199625,0.263524178,0.260719238,0.6
52,0.231424006,0.222642249,0.222298005,0.217121361,0.210512226,0.213912496,0.215234774,0.20035988,0.209641586,0.226936119,0.226266305,0.225474239,0.245100726,0.22181289,0.262563857,0.264482381,0.249556108,0.254552611,0.26523706,0.262526176,0.24949519,0.253159504,0.257556626,0.237170391,0.263907157,0.253151106,0.282754477,0.27097516,0.271807578,0.272595509,0.284833116,0.282436526,0.269301706,0.275538685,0.289667104,0.282970137,0.29190075,0.291915713,0.293554197,0.285292209,0.283529081,0.282784845,0.277670099,0.267661986,0.259583843,0.254386582,0.245442681,0.238081114,0.228497228,0.23,0.2,0.18,0.19,0.267787937,0.306808763,0.331933124,0.339796865,0.350105198,0.373329355,0.372226893,0.384767567,0.393914607,0.391921392,0.39377766,0.396567495,0.400232029,0.400884816,0.402889899,0.401730184,0.397100995,0.398976398,0.396847814,0.393751225,0.38612064,0.384649703,0.378442667,0.379620328,0.377412063,0.37430961,0.369033777,0.362709144,0.361656528,0.355600495,0.348596522,0.346730762,0.343603547,0.330188462,0.328931978,0.317070324,0.318105887,0.306736971,0.301818645,0.299826015,0.288090183,0.286463022,0.280435455,0.277532174,0.271222746,0.283119295,0.6
53,0.249005238,0.24306037,0.235617407,0.240479891,0.23716158,0.232870393,0.233378034,0.253653219,0.24484591,0.230839886,0.24825309,0.238714736,0.257460886,0.273935178,0.251487632,0.254873404,0.262600164,0.264775229,0.255123429,0.251782092,0.266911755,0.284657379,0.254166595,0.269447912,0.274002159,0.275955982,0.289987638,0.29301275,0.280814785,0.275338792,0.288293204,0.284236043,0.291998778,0.29402513,0.274963036,0.285373383,0.286753381,0.289494183,0.276351345,0.292932004,0.287377318,0.279265792,0.271970544,0.257426459,0.267717162,0.263571308,0.244402578,0.240660616,0.230026833,0.23,0.21,0.19,0.17,0.281895353,0.314435411,0.337885602,0.349417988,0.371432406,0.372856073,0.377946291,0.386427732,0.397897736,0.396911825,0.403291083,0.403443025,0.402496144,0.404994502,0.406416857,0.401599165,0.404614655,0.402059434,0.396369124,0.399698524,0.397304319,0.38835628,0.385255171,0.381649469,0.379384648,0.37793006,0.373498955,0.370657213,0.36365524,0.35480263,0.348160974,0.347924723,0.34014955,0.335788376,0.330573093,0.327892685,0.319592376,0.313206486,0.3124816,0.303077378,0.299164574,0.28884721,0.279419977,0.278656399,0.278444619,0.266226966,0.59
54,0.297060783,0.289708493,0.295792763,0.308200679,0.281542809,0.272764556,0.269109394,0.270038415,0.25496653,0.250371752,0.247555852,0.269510211,0.270670011,0.273002156,0.266804486,0.277865664,0.253186682,0.271083995,0.275492048,0.275094289,0.269634739,0.266776565,0.28216984,0.285365707,0.269461977,0.277282285,0.282614726,0.294702257,0.298624678,0.289423514,0.288136997,0.26772036,0.286106375,0.274962913,0.278995933,0.287045215,0.296637048,0.283125038,0.285381319,0.288165327,0.276306245,0.273390862,0.261995873,0.270237908,0.272331918,0.256775249,0.248418774,0.240015328,0.244949594,0.245148672,0.232363231,0.237863551,0.266910042,0.311624243,0.332147263,0.345883103,0.363652605,0.367390374,0.38138033,0.388536409,0.391926973,0.402503864,0.401127529,0.403310328,0.412796815,0.414314755,0.412379462,0.407177559,0.407584283,0.404877799,0.403134513,0.408294798,0.401742312,0.399770435,0.392712756,0.393958613,0.38679015,0.382949903,0.377159793,0.375796275,0.370575743,0.363945482,0.356479601,0.358083961,0.351618025,0.347604928,0.339575946,0.337727816,0.330133059,0.31762931,0.319943426,0.310218354,0.297668319,0.298448567,0.291982587,0.282674409,0.279700519,0.27631084,0.270146633,0.59
55,0.352737219,0.340492359,0.345394608,0.321806293,0.311608356,0.326142607,0.324286683,0.308058415,0.283291357,0.29217622,0.303890761,0.298044695,0.282388822,0.253181846,0.29046401,0.284279919,0.292666724,0.276509214,0.293270076,0.280759599,0.290544513,0.278512566,0.285364694,0.289560296,0.287991432,0.284266495,0.280225909,0.298748063,0.288223091,0.293383466,0.281574127,0.291329375,0.297307353,0.281030222,0.292524947,0.28042063,0.288428222,0.290539792,0.270784537,0.287156539,0.27488956,0.262186956,0.278334368,0.268997213,0.260724062,0.260184625,0.256014112,0.251164071,0.238261701,0.258488256,0.24077663,0.277565536,0.286933795,0.326752091,0.341050259,0.356906811,0.358944975,0.379225646,0.389362114,0.393573518,0.399251593,0.404922263,0.403493652,0.414287446,0.411878319,0.414878222,0.414689383,0.413222661,0.416830676,0.406105987,0.404036677,0.407503767,0.40194713,0.402198719,0.397149091,0.39477737,0.387992037,0.387584089,0.381599648,0.378360413,0.370173065,0.369790959,0.364133228,0.35968518,0.353353513,0.342845989,0.341050361,0.336132438,0.333867822,0.326989391,0.315732009,0.311161747,0.309153598,0.300625524,0.295374497,0.289524861,0.283616484,0.276202169,0.271942295,0.58
56,0.351352857,0.366242959,0.34746616,0.344857874,0.34009782,0.338458116,0.348845993,0.334492658,0.329482304,0.309698258,0.307969922,0.321914627,0.30291301,0.29234467,0.286407099,0.307479718,0.295953044,0.302029917,0.292790692,0.282391349,0.278650252,0.296199436,0.291285801,0.295119761,0.292565851,0.283006698,0.307932994,0.287752593,0.277272444,0.295466437,0.293147353,0.287691879,0.272041047,0.27691105,0.283771702,0.290156169,0.279161173,0.28446197,0.277293834,0.289547084,0.279652444,0.274668929,0.264671604,0.288425389,0.276731798,0.266604149,0.260693907,0.243318375,0.253754485,0.261268745,0.267151808,0.271600042,0.301768841,0.323480889,0.336122384,0.367639279,0.37489042,0.387576253,0.391757156,0.396648893,0.401557154,0.409256438,0.412291929,0.409699126,0.41034964,0.415122581,0.412268484,0.413243391,0.412178227,0.414361811,0.413490784,0.407257443,0.401424683,0.401468661,0.402764926,0.395604741,0.39404609,0.390073464,0.382724131,0.375902308,0.37708228,0.370259332,0.363255564,0.361860007,0.346932173,0.345478064,0.340937199,0.336460101,0.333557846,0.328217337,0.319238279,0.315350922,0.308577248,0.300585612,0.302419794,0.29048383,0.286827495,0.283022706,0.274940073,0.57
57,0.371635624,0.380899107,0.375410425,0.362918488,0.370793267,0.36710102,0.359953588,0.361638427,0.354161125,0.344020382,0.326070752,0.325634663,0.312407631,0.318608215,0.308031783,0.314453078,0.288486957,0.315744876,0.286991375,0.291394132,0.294464961,0.281356309,0.287808313,0.293755395,0.291894994,0.287526374,0.303864175,0.290237238,0.293439263,0.299604121,0.293374872,0.288395582,0.297656986,0.286464085,0.293282397,0.290186165,0.294211685,0.286912502,0.278409859,0.275819352,0.272045246,0.287536684,0.298254589,0.273882386,0.290612857,0.262727635,0.274586116,0.268234111,0.273816162,0.279145646,0.283818453,0.293364587,0.299496384,0.350230327,0.359872402,0.36605505,0.379821154,0.385672781,0.393498205,0.398464998,0.40550926,0.411485123,0.413879308,0.414050671,0.417782099,0.414818796,0.415888955,0.415251222,0.414892626,0.410973607,0.411223979,0.40901843,0.407823833,0.403542767,0.398818799,0.399312365,0.393480521,0.387226239,0.38422486,0.379980529,0.377592325,0.372515939,0.368186782,0.359510245,0.352956575,0.348317851,0.339164436,0.335808072,0.329799091,0.326676147,0.326905798,0.321055186,0.309618581,0.304873064,0.299411574,0.290727573,0.287365141,0.279473135,0.274596934,0.57
58,0.38161741,0.390286072,0.381404328,0.37669268,0.371945957,0.368608598,0.37743424,0.360914315,0.354624496,0.346037321,0.337592234,0.336608666,0.342167838,0.319741847,0.316927804,0.310715299,0.323232984,0.300446687,0.309573525,0.305502881,0.313427626,0.296778141,0.303927873,0.311744644,0.299421459,0.289540335,0.302041336,0.295696479,0.304720253,0.278381432,0.281731338,0.282018501,0.26712833,0.264482493,0.274510853,0.284034788,0.289090218,0.283628039,0.256356021,0.271288526,0.303776003,0.286999726,0.294336886,0.28677371,0.275268751,0.285885247,0.270689881,0.265261486,0.285529531,0.288903115,0.283252961,0.308946451,0.321960802,0.355857519,0.363688613,0.37423246,0.384501689,0.39475131,0.395810071,0.39952554,0.409868231,0.41038176,0.412201476,0.416204467,0.419186746,0.416913722,0.417595535,0.419198995,0.41508236,0.412181449,0.413816583,0.410236124,0.409419395,0.404322838,0.400991294,0.399101674,0.393842935,0.388601911,0.385641463,0.382167561,0.376137198,0.371236385,0.364600541,0.361833615,0.356033499,0.350366369,0.346076879,0.337897535,0.335770834,0.324448004,0.322392018,0.315648779,0.313099114,0.303265023,0.299768163,0.295983233,0.287550278,0.282676034,0.27584552,0.56
59,0.392437041,0.389267304,0.389351478,0.396991346,0.383883696,0.381897481,0.386463305,0.376459791,0.36644226,0.360410702,0.356529916,0.345500692,0.339655459,0.323557026,0.315557047,0.318304532,0.311529964,0.31551452,0.288736103,0.282724109,0.287481331,0.301705074,0.294424323,0.300309772,0.307093087,0.298346045,0.294011312,0.29822006,0.293053601,0.278577481,0.290919291,0.271198963,0.269626862,0.274567047,0.276193566,0.268355706,0.27560439,0.271919552,0.274746183,0.304147419,0.303755267,0.292662616,0.295391429,0.28057631,0.281066542,0.269058775,0.268895403,0.257496734,0.287765878,0.29039502,0.285505711,0.307771767,0.328978868,0.344884558,0.364019233,0.372390137,0.386490411,0.388831952,0.399560665,0.407096326,0.410055071,0.409493413,0.417745845,0.417478039,0.417133744,0.418792773,0.415876103,0.419022706,0.41486499,0.413221456,0.414920269,0.410190514,0.40795007,0.403827071,0.400116454,0.397707068,0.392471491,0.390118938,0.385510547,0.37935033,0.374259506,0.369520803,0.364209304,0.362902483,0.353937268,0.350472262,0.345367895,0.340057678,0.332981213,0.328646815,0.321924452,0.318362825,0.31240729,0.302890697,0.296552851,0.293851149,0.285948695,0.282956475,0.277113441,0.56
60,0.405526219,0.400255319,0.404841254,0.39341612,0.399679018,0.387691809,0.383860739,0.384337116,0.381408434,0.368006858,0.36712158,0.352465331,0.347346837,0.341916985,0.331758302,0.324648435,0.318079009,0.302977188,0.312919559,0.297303225,0.298552034,0.282888613,0.30693013,0.294491226,0.289679255,0.291253389,0.270951598,0.29099738,0.296438921,0.291216179,0.282969478,0.259068061,0.275617564,0.256410649,0.272836506,0.272580838,0.275443713,0.271765017,0.314470948,0.307331273,0.297315547,0.294230086,0.284270707,0.296801016,0.291107993,0.283058048,0.281847453,0.277579144,0.293023564,0.301305596,0.308691706,0.316014722,0.334804312,0.355167505,0.366011534,0.380361512,0.389046281,0.399708351,0.410666291,0.409126731,0.409484309,0.41406829,0.41524207,0.41409206,0.419264197,0.419305422,0.419647885,0.418734602,0.415077605,0.417125141,0.416298564,0.411001754,0.407099171,0.405592374,0.401315623,0.398362798,0.393546226,0.388780567,0.384309184,0.380915041,0.375822476,0.371913182,0.367382438,0.360095571,0.354111037,0.351572781,0.34694381,0.33962359,0.333782245,0.32841457,0.321897033,0.315286986,0.309396442,0.306933012,0.295777359,0.294270581,0.289967862,0.285876464,0.278309112,0.55
61,0.411637904,0.402965386,0.404021434,0.407971026,0.398117049,0.39187999,0.388458551,0.386258051,0.379776455,0.374008016,0.364739737,0.366454349,0.349581177,0.345776808,0.336760766,0.325832746,0.323808813,0.322833128,0.319338451,0.314588603,0.309002426,0.305365148,0.302474823,0.298424984,0.301639837,0.297077224,0.292864493,0.29252842,0.284465259,0.287151275,0.286034581,0.280655975,0.272981087,0.271590372,0.27423568,0.266850041,0.278278372,0.308052081,0.315719663,0.306627205,0.315333205,0.296467658,0.29391551,0.296471988,0.293222572,0.287035126,0.289716786,0.291466461,0.289501237,0.305259764,0.301561967,0.321677107,0.333471494,0.360754713,0.369009102,0.384860536,0.392510105,0.398401263,0.404757743,0.407480654,0.408469416,0.415921471,0.420488633,0.418584279,0.421008579,0.421363521,0.421285859,0.418762503,0.416272516,0.417006032,0.412412568,0.41306802,0.408804545,0.404439211,0.40218278,0.39947201,0.393835697,0.3873298,0.385936909,0.382456483,0.377517438,0.372282928,0.366139578,0.361703108,0.356823115,0.352481598,0.343170157,0.338219612,0.336034148,0.327684767,0.323563763,0.316513814,0.311619954,0.307054969,0.29980087,0.293622747,0.288141245,0.285471559,0.276410158,0.54
62,0.413242337,0.408193207,0.406406136,0.40551394,0.407094336,0.399408478,0.399515791,0.391371821,0.389578746,0.378844823,0.372374108,0.370904696,0.363203923,0.359864984,0.341745956,0.340316586,0.3263527,0.316583981,0.314031348,0.301800365,0.310458884,0.311232272,0.306573987,0.311880339,0.30320673,0.3021235,0.300368425,0.30159977,0.294653206,0.283473572,0.2731512,0.276031575,0.265291478,0.251466882,0.257942163,0.279520134,0.31496251,0.300237043,0.319276657,0.295490755,0.294513684,0.313531803,0.306461643,0.294050669,0.292903602,0.297620481,0.298695421,0.298703964,0.296158889,0.313769994,0.320936411,0.324562032,0.341662296,0.362177241,0.377983935,0.384605406,0.398831566,0.399437436,0.403724951,0.411799596,0.414871003,0.415622967,0.420854079,0.417052592,0.422256252,0.422998172,0.421002576,0.420312276,0.420420924,0.41744155,0.416688814,0.412358994,0.410057924,0.40669971,0.402886941,0.400344801,0.39573698,0.390877628,0.386419151,0.381578078,0.378227625,0.372502791,0.367960777,0.36145133,0.357740914,0.351336702,0.346170712,0.339441347,0.334478089,0.327960322,0.323748303,0.315759798,0.311126993,0.307674503,0.300851419,0.291823312,0.289780131,0.283381902,0.278055902,0.54
63,0.412848123,0.410895724,0.408422227,0.412145601,0.405504019,0.407438338,0.405775667,0.393053358,0.389353613,0.386748491,0.380135147,0.367507122,0.367355281,0.355000119,0.346259486,0.344826342,0.33287438,0.318785412,0.321958018,0.331462134,0.306736705,0.313227211,0.302943093,0.304623473,0.29337541,0.30177819,0.302255994,0.295836214,0.287953222,0.271802904,0.258826316,0.26518595,0.271901902,0.259450874,0.254885547,0.310488919,0.31549461,0.317255733,0.318198779,0.309778164,0.307757528,0.311746572,0.306143563,0.297937174,0.299025786,0.305160926,0.300657023,0.308268199,0.300815264,0.311494261,0.318644585,0.338228329,0.34918389,0.369220094,0.38161316,0.394956375,0.397429547,0.40546781,0.408456848,0.415484937,0.418385173,0.420179844,0.42154518,0.420910848,0.422651659,0.421494674,0.41957857,0.417959454,0.42014167,0.41639432,0.415857247,0.414481762,0.408943143,0.406995528,0.404700896,0.397587058,0.394604673,0.391343255,0.383690733,0.381399352,0.37683517,0.372122295,0.363966155,0.363411495,0.355909945,0.351384064,0.344248879,0.34159359,0.333340267,0.328089379,0.323279339,0.31954435,0.311548872,0.307467864,0.299650705,0.296152183,0.289235466,0.283663857,0.275160183,0.53
64,0.4109088,0.412453704,0.413816696,0.410206579,0.406635188,0.400912587,0.398564587,0.395742899,0.390222487,0.388533616,0.378399731,0.372281834,0.367845586,0.36053184,0.360735177,0.343882888,0.342555857,0.3306596,0.315668144,0.314001295,0.306644029,0.306865228,0.315741443,0.30656507,0.300109449,0.294178372,0.290454426,0.292213606,0.291966383,0.271741596,0.277356242,0.281920094,0.268789978,0.275233246,0.309334973,0.301247398,0.310523429,0.305643808,0.320697457,0.320893877,0.320634055,0.311375727,0.304091878,0.304434284,0.298840447,0.305718445,0.309503013,0.308969963,0.309803287,0.32599717,0.328691645,0.33889196,0.338172967,0.371580393,0.381515507,0.395776358,0.405001246,0.406454507,0.412770005,0.411070101,0.4180832,0.417510737,0.422728935,0.42,0.42,0.420189779,0.419462338,0.418866276,0.419038777,0.413813295,0.415112264,0.411916233,0.40842175,0.406182682,0.403276896,0.397319328,0.395896517,0.390133322,0.386219799,0.382202257,0.377459155,0.371773876,0.36863696,0.361546193,0.35605584,0.350655716,0.347029821,0.341080884,0.335953842,0.329287833,0.323572742,0.318811537,0.311721426,0.30553332,0.300955207,0.295229778,0.289388601,0.283610753,0.27748196,0.52
65,0.418880012,0.413193649,0.415070107,0.411095565,0.405083457,0.403128362,0.399797926,0.397744463,0.395336022,0.390798639,0.379737157,0.378125919,0.365243146,0.356174617,0.354729591,0.343903171,0.335843989,0.328524806,0.323625401,0.312816825,0.313366282,0.317733673,0.305834716,0.29632365,0.29907578,0.284040442,0.2960869,0.283442425,0.293156832,0.271477397,0.276559062,0.256669114,0.272358097,0.298173495,0.309154327,0.302231705,0.318458392,0.307123438,0.318276666,0.311299211,0.316233649,0.308513132,0.305803281,0.28716501,0.306592958,0.317001939,0.310375967,0.312825244,0.332078643,0.327790854,0.335383296,0.344180841,0.354254583,0.365174613,0.381870572,0.391656825,0.399598453,0.408920563,0.411438291,0.414646872,0.420527808,0.420611405,0.421680175,0.42,0.41,0.41,0.422892517,0.421205217,0.41968184,0.416981249,0.414156412,0.411275336,0.408397625,0.405485721,0.401628102,0.398459958,0.393998584,0.390552054,0.385857787,0.380912913,0.37738591,0.370673637,0.366800723,0.362829364,0.35566142,0.352422287,0.346160383,0.340572506,0.334211199,0.329686459,0.323863429,0.316985715,0.312913187,0.307778862,0.300194134,0.29443724,0.288891503,0.281302381,0.277502674,0.52
66,0.416173629,0.416307167,0.412376529,0.407929086,0.406162584,0.402238976,0.399409415,0.396680618,0.392888089,0.388983648,0.38097482,0.374130547,0.370009559,0.357312837,0.354526227,0.348655815,0.339482446,0.335412145,0.324165169,0.315818431,0.314373072,0.317928645,0.31272729,0.311060417,0.298103492,0.290914044,0.281408566,0.270561675,0.282552693,0.279113132,0.283104429,0.284187502,0.292150104,0.307872423,0.29780243,0.317913922,0.318366003,0.335277435,0.322117782,0.316361305,0.312467411,0.301754648,0.318711135,0.319223788,0.317012983,0.320988799,0.319268789,0.311611863,0.329016601,0.324978511,0.337129117,0.336832539,0.357139877,0.372574822,0.387836212,0.397974858,0.403206436,0.408936981,0.413827327,0.413763066,0.419180123,0.419314527,0.421464058,0.422078819,0.41,0.4,0.419805827,0.418769884,0.417616965,0.415795696,0.413496769,0.41007048,0.40793558,0.403548306,0.40203513,0.396418776,0.394088352,0.389732544,0.384817346,0.381493444,0.375581553,0.372058438,0.365473772,0.361129422,0.356151484,0.350887861,0.345963522,0.339736322,0.333671316,0.32876156,0.323853956,0.318141051,0.311338205,0.305611814,0.300648146,0.293741878,0.28825254,0.284097244,0.277969146,0.51
